tweet_id,timestamp,source,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,jpg_url,img_num,img_predictions,img_confidence_level,favourites_count,retweet_count,followers_count,created_at
716285507865542656,2016-04-02 15:25:47+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/716285507865542656/photo/1,https://twitter.com/dog_rates/status/716285507865542656/photo/1",12.0,10.0,Stephanus,None,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,1,Yorkshire_terrier,0.4304199999999999,114031,1225,3201018,Sat Apr 02 15:25:47 +0000 2016
715928423106027520,2016-04-01 15:46:52+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/715928423106027520/photo/1,11.0,10.0,Bubbles,None,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,1,pug,0.976685,114031,987,3201018,Fri Apr 01 15:46:52 +0000 2016
715696743237730304,2016-04-01 00:26:15+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/715696743237730304/photo/1,10.0,10.0,Toby,None,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,1,Staffordshire_bullterrier,0.427836,114031,1454,3201018,Fri Apr 01 00:26:15 +0000 2016
715680795826982913,2016-03-31 23:22:53+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/715680795826982913/photo/1,https://twitter.com/dog_rates/status/715680795826982913/photo/1,https://twitter.com/dog_rates/status/715680795826982913/photo/1",12.0,10.0,Zeus,None,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,1,golden_retriever,0.990715,114031,1813,3201018,Thu Mar 31 23:22:53 +0000 2016
715360349751484417,2016-03-31 02:09:32+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/715360349751484417/photo/1,11.0,10.0,Bertson,None,https://pbs.twimg.com/media/Ce14cOvWwAAcFJH.jpg,1,,0.0,114031,1772,3201018,Thu Mar 31 02:09:32 +0000 2016
715342466308784130,2016-03-31 00:58:29+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/715342466308784130/photo/1,https://twitter.com/dog_rates/status/715342466308784130/photo/1",10.0,10.0,Oscar,None,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,1,West_Highland_white_terrier,0.597111,114031,768,3201018,Thu Mar 31 00:58:29 +0000 2016
715220193576927233,2016-03-30 16:52:36+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/715220193576927233/photo/1,10.0,10.0,Nico,None,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,1,Chihuahua,0.584026,114031,736,3201018,Wed Mar 30 16:52:36 +0000 2016
715200624753819648,2016-03-30 15:34:51+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/715200624753819648/photo/1,12.0,10.0,Michelangelope,None,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,1,Chihuahua,0.956787,114031,2110,3201018,Wed Mar 30 15:34:51 +0000 2016
715009755312439296,2016-03-30 02:56:24+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/715009755312439296/photo/1,12.0,10.0,Siba,None,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,1,Chihuahua,0.142288,114031,1392,3201018,Wed Mar 30 02:56:24 +0000 2016
714982300363173890,2016-03-30 01:07:18+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/714982300363173890/photo/1,9.0,10.0,Calbert,None,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,1,Brittany_spaniel,0.944376,114031,1166,3201018,Wed Mar 30 01:07:18 +0000 2016
